Freq	Power
[Hz]	[dB]
3337.402	-102.089
3339.844	-100.908
3342.285	-106.549
3344.727	-111.726
3347.168	-116.554
3349.609	-103.130
3352.051	-104.335
3354.492	-116.624
3356.934	-98.020
3359.375	-98.766
3361.816	-97.037
3364.258	-96.514
3366.699	-101.070
3369.141	-92.990
3371.582	-95.275
3374.023	-88.831
3376.465	-89.721
3378.906	-83.849
3381.348	-82.472
3383.789	-78.253
3386.230	-73.745
3388.672	-68.593
3391.113	-62.034
3393.555	-52.965
3395.996	-37.885
3398.437	-20.577
3400.879	-18.951
3403.320	-30.286
3405.762	-49.686
3408.203	-59.809
3410.645	-66.930
3413.086	-72.404
3415.527	-77.181
3417.969	-80.444
3420.410	-84.965
3422.852	-85.734
3425.293	-92.408
3427.734	-90.552
3430.176	-95.271
3432.617	-94.894
3435.059	-98.452
3437.500	-98.547
3439.941	-107.014
3442.383	-99.237
3444.824	-97.951
3447.266	-103.841
3449.707	-103.682
3452.148	-103.508
3454.590	-101.648
3457.031	-101.777
3459.473	-102.199
3461.914	-108.463
3464.355	-98.893
3466.797	-100.207
3469.238	-103.244
3471.680	-110.898
3474.121	-108.160
3476.562	-106.186
3479.004	-101.731
3481.445	-101.175
3483.887	-100.444
3486.328	-102.614
3488.770	-113.148
